"INICIO_SINTOMAS","TERRITORIO","CASOS"
2020-07-26,"cs_ratones",6
2020-07-26,"cs_ribeirao_da_ilha",0
2020-07-26,"cs_rio_tavares",14
2020-07-26,"cs_rio_vermelho",8
2020-07-26,"cs_saco_dos_limoes",20
2020-07-26,"cs_saco_grande",12
2020-07-26,"cs_santo_antonio_de_lisboa",4
2020-07-26,"cs_sape",4
2020-07-26,"cs_tapera",20
2020-07-26,"cs_trindade",28
2020-07-26,"cs_vila_aparecida",12
2020-07-27,"cs_abraao",20
2020-07-27,"cs_agronomica",42
2020-07-27,"cs_armacao",6
2020-07-27,"cs_balneario",28
2020-07-27,"cs_barra_da_lagoa",10
2020-07-27,"cs_cachoeira_do_bom_jesus",8
2020-07-27,"cs_caieira_da_barra_do_sul",4
2020-07-27,"cs_campeche",6
2020-07-27,"cs_canasvieiras",16
2020-07-27,"cs_canto_da_lagoa",4
2020-07-27,"cs_capoeiras",16
2020-07-27,"cs_carianos",3
2020-07-27,"cs_centro",80
2020-07-27,"cs_coloninha",16
2020-07-27,"cs_coqueiros",6
2020-07-27,"cs_corrego_grande",28
2020-07-27,"cs_costeira_do_pirajubae",8
2020-07-27,"cs_estreito",36
2020-07-27,"cs_fazenda_do_rio_tavares",18
2020-07-27,"cs_ingleses",42
2020-07-27,"cs_itacorubi",44
2020-07-27,"cs_jardim_atlantico",12
2020-07-27,"cs_joao_paulo",6
2020-07-27,"cs_jurere",6
2020-07-27,"cs_lagoa_da_conceicao",20
2020-07-27,"cs_monte_cristo",48
2020-07-27,"cs_monte_serrat",38
2020-07-27,"cs_morro_das_pedras",4
2020-07-27,"cs_novo_continente",14
2020-07-27,"cs_pantanal",1
2020-07-27,"cs_ponta_das_canas",24
2020-07-27,"cs_ratones",12
2020-07-27,"cs_rio_tavares",20
2020-07-27,"cs_rio_vermelho",20
2020-07-27,"cs_saco_dos_limoes",38
2020-07-27,"cs_saco_grande",60
2020-07-27,"cs_santinho",14
2020-07-27,"cs_santo_antonio_de_lisboa",12
2020-07-27,"cs_sape",8
2020-07-27,"cs_tapera",4
2020-07-27,"cs_trindade",32
2020-07-27,"cs_vila_aparecida",16
2020-07-28,"cs_abraao",20
2020-07-28,"cs_agronomica",24
2020-07-28,"cs_alto_ribeirao",20
2020-07-28,"cs_balneario",6
2020-07-28,"cs_barra_da_lagoa",16
2020-07-28,"cs_cachoeira_do_bom_jesus",2
2020-07-28,"cs_campeche",24
2020-07-28,"cs_canasvieiras",14
2020-07-28,"cs_capoeiras",28
2020-07-28,"cs_carianos",8
2020-07-28,"cs_centro",82
2020-07-28,"cs_coloninha",4
2020-07-28,"cs_coqueiros",14
2020-07-28,"cs_corrego_grande",2
2020-07-28,"cs_costeira_do_pirajubae",4
2020-07-28,"cs_estreito",8
2020-07-28,"cs_fazenda_do_rio_tavares",28
2020-07-28,"cs_ingleses",28
2020-07-28,"cs_itacorubi",38
2020-07-28,"cs_jardim_atlantico",20
2020-07-28,"cs_joao_paulo",24
2020-07-28,"cs_jurere",4
2020-07-28,"cs_lagoa_da_conceicao",10
2020-07-28,"cs_monte_cristo",48
2020-07-28,"cs_monte_serrat",4
2020-07-28,"cs_morro_das_pedras",4
2020-07-28,"cs_novo_continente",12
2020-07-28,"cs_pantanal",22
2020-07-28,"cs_ponta_das_canas",12
2020-07-28,"cs_prainha",10
2020-07-28,"cs_ribeirao_da_ilha",1
2020-07-28,"cs_rio_vermelho",28
2020-07-28,"cs_saco_dos_limoes",8
2020-07-28,"cs_saco_grande",22
2020-07-28,"cs_santinho",1
2020-07-28,"cs_santo_antonio_de_lisboa",12
2020-07-28,"cs_sape",14
2020-07-28,"cs_tapera",4
2020-07-28,"cs_trindade",32
2020-07-28,"cs_vila_aparecida",36
2020-07-29,"cs_abraao",12
2020-07-29,"cs_agronomica",36
2020-07-29,"cs_alto_ribeirao",6
2020-07-29,"cs_armacao",8
2020-07-29,"cs_balneario",4
2020-07-29,"cs_barra_da_lagoa",4
2020-07-29,"cs_cachoeira_do_bom_jesus",4
2020-07-29,"cs_campeche",12
2020-07-29,"cs_canasvieiras",32
2020-07-29,"cs_capoeiras",24
2020-07-29,"cs_carianos",12
2020-07-29,"cs_centro",34
2020-07-29,"cs_coloninha",10
2020-07-29,"cs_coqueiros",24
2020-07-29,"cs_corrego_grande",12
2020-07-29,"cs_costeira_do_pirajubae",8
2020-07-29,"cs_estreito",18
2020-07-29,"cs_fazenda_do_rio_tavares",4
2020-07-29,"cs_ingleses",30
2020-07-29,"cs_itacorubi",40
2020-07-29,"cs_jardim_atlantico",8
2020-07-29,"cs_joao_paulo",4
2020-07-29,"cs_jurere",4
2020-07-29,"cs_lagoa_da_conceicao",4
2020-07-29,"cs_monte_cristo",12
2020-07-29,"cs_monte_serrat",4
2020-07-29,"cs_novo_continente",1
2020-07-29,"cs_pantanal",8
2020-07-29,"cs_ponta_das_canas",10
2020-07-29,"cs_prainha",4
2020-07-29,"cs_ratones",6
2020-07-29,"cs_ribeirao_da_ilha",8
2020-07-29,"cs_rio_tavares",4
2020-07-29,"cs_rio_vermelho",12
2020-07-29,"cs_saco_dos_limoes",10
2020-07-29,"cs_saco_grande",36
2020-07-29,"cs_santinho",10
2020-07-29,"cs_sape",20
2020-07-29,"cs_tapera",4
2020-07-29,"cs_trindade",16
2020-07-29,"cs_vargem_grande",14
2020-07-30,"cs_abraao",10
2020-07-30,"cs_agronomica",24
2020-07-30,"cs_alto_ribeirao",8
2020-07-30,"cs_armacao",12
2020-07-30,"cs_balneario",24
2020-07-30,"cs_barra_da_lagoa",18
2020-07-30,"cs_cachoeira_do_bom_jesus",1
2020-07-30,"cs_campeche",16
2020-07-30,"cs_canasvieiras",18
2020-07-30,"cs_canto_da_lagoa",12
2020-07-30,"cs_capoeiras",4
2020-07-30,"cs_carianos",22
2020-07-30,"cs_centro",78
2020-07-30,"cs_coloninha",12
2020-07-30,"cs_coqueiros",26
2020-07-30,"cs_corrego_grande",16
2020-07-30,"cs_costeira_do_pirajubae",6
2020-07-30,"cs_estreito",22
2020-07-30,"cs_fazenda_do_rio_tavares",8
2020-07-30,"cs_ingleses",22
2020-07-30,"cs_itacorubi",22
2020-07-30,"cs_jardim_atlantico",20
2020-07-30,"cs_jurere",12
2020-07-30,"cs_lagoa_da_conceicao",10
2020-07-30,"cs_monte_cristo",46
2020-07-30,"cs_monte_serrat",10
2020-07-30,"cs_morro_das_pedras",0
2020-07-30,"cs_novo_continente",20
2020-07-30,"cs_pantanal",18
2020-07-30,"cs_ponta_das_canas",8
2020-07-30,"cs_prainha",6
2020-07-30,"cs_rio_tavares",22
2020-07-30,"cs_rio_vermelho",16
2020-07-30,"cs_saco_dos_limoes",20
2020-07-30,"cs_saco_grande",42
2020-07-30,"cs_santinho",18
2020-07-30,"cs_santo_antonio_de_lisboa",4
2020-07-30,"cs_sape",6
2020-07-30,"cs_tapera",22
2020-07-30,"cs_trindade",26
2020-07-30,"cs_vargem_grande",8
2020-07-31,"cs_abraao",4
2020-07-31,"cs_agronomica",32
2020-07-31,"cs_alto_ribeirao",8
2020-07-31,"cs_armacao",0
2020-07-31,"cs_balneario",8
2020-07-31,"cs_barra_da_lagoa",4
2020-07-31,"cs_cachoeira_do_bom_jesus",8
2020-07-31,"cs_caieira_da_barra_do_sul",4
2020-07-31,"cs_campeche",6
2020-07-31,"cs_canasvieiras",24
2020-07-31,"cs_capoeiras",4
2020-07-31,"cs_carianos",10
2020-07-31,"cs_centro",102
2020-07-31,"cs_coloninha",0
2020-07-31,"cs_coqueiros",14
2020-07-31,"cs_corrego_grande",12
2020-07-31,"cs_costeira_do_pirajubae",16
2020-07-31,"cs_estreito",26
2020-07-31,"cs_fazenda_do_rio_tavares",18
2020-07-31,"cs_ingleses",66
2020-07-31,"cs_itacorubi",44
2020-07-31,"cs_jardim_atlantico",12
2020-07-31,"cs_joao_paulo",14
2020-07-31,"cs_jurere",22
2020-07-31,"cs_lagoa_da_conceicao",16
2020-07-31,"cs_monte_cristo",24
2020-07-31,"cs_novo_continente",20
2020-07-31,"cs_pantanal",10
2020-07-31,"cs_pantano_do_sul",4
2020-07-31,"cs_prainha",12
2020-07-31,"cs_ratones",18
2020-07-31,"cs_ribeirao_da_ilha",8
2020-07-31,"cs_rio_tavares",16
2020-07-31,"cs_rio_vermelho",30
2020-07-31,"cs_saco_dos_limoes",18
2020-07-31,"cs_saco_grande",34
2020-07-31,"cs_santinho",6
2020-07-31,"cs_santo_antonio_de_lisboa",4
2020-07-31,"cs_sape",12
2020-07-31,"cs_tapera",20
2020-07-31,"cs_trindade",28
2020-07-31,"cs_vargem_grande",4
2020-07-31,"cs_vila_aparecida",4
2020-08-01,"cs_abraao",76
2020-08-01,"cs_agronomica",12
2020-08-01,"cs_alto_ribeirao",16
2020-08-01,"cs_balneario",10
2020-08-01,"cs_barra_da_lagoa",4
2020-08-01,"cs_cachoeira_do_bom_jesus",4
2020-08-01,"cs_caieira_da_barra_do_sul",8
2020-08-01,"cs_campeche",12
2020-08-01,"cs_canasvieiras",20
2020-08-01,"cs_capoeiras",10
2020-08-01,"cs_carianos",10
2020-08-01,"cs_centro",74
2020-08-01,"cs_coloninha",4
2020-08-01,"cs_coqueiros",20
2020-08-01,"cs_corrego_grande",16
2020-08-01,"cs_costeira_do_pirajubae",14
2020-08-01,"cs_estreito",16
2020-08-01,"cs_fazenda_do_rio_tavares",16
2020-08-01,"cs_ingleses",58
2020-08-01,"cs_itacorubi",22
2020-08-01,"cs_jardim_atlantico",18
2020-08-01,"cs_joao_paulo",1
2020-08-01,"cs_jurere",22
2020-08-01,"cs_lagoa_da_conceicao",8
2020-08-01,"cs_monte_cristo",54
2020-08-01,"cs_monte_serrat",6
2020-08-01,"cs_morro_das_pedras",8
2020-08-01,"cs_novo_continente",32
2020-08-01,"cs_pantanal",6
2020-08-01,"cs_pantano_do_sul",0
2020-08-01,"cs_prainha",8
2020-08-01,"cs_ratones",18
2020-08-01,"cs_ribeirao_da_ilha",4
2020-08-01,"cs_rio_tavares",20
2020-08-01,"cs_rio_vermelho",16
2020-08-01,"cs_saco_dos_limoes",16
2020-08-01,"cs_saco_grande",66
2020-08-01,"cs_santinho",4
2020-08-01,"cs_santo_antonio_de_lisboa",4
2020-08-01,"cs_sape",4
2020-08-01,"cs_tapera",12
2020-08-01,"cs_trindade",20
2020-08-01,"cs_vargem_grande",4
2020-08-01,"cs_vila_aparecida",4
2020-08-02,"cs_abraao",1
2020-08-02,"cs_agronomica",8
2020-08-02,"cs_alto_ribeirao",6
2020-08-02,"cs_balneario",8
2020-08-02,"cs_barra_da_lagoa",4
2020-08-02,"cs_cachoeira_do_bom_jesus",10
2020-08-02,"cs_campeche",12
2020-08-02,"cs_canasvieiras",18
2020-08-02,"cs_capoeiras",12
2020-08-02,"cs_carianos",1
2020-08-02,"cs_centro",42
2020-08-02,"cs_coloninha",6
2020-08-02,"cs_coqueiros",6
2020-08-02,"cs_corrego_grande",14
2020-08-02,"cs_costeira_do_pirajubae",10
2020-08-02,"cs_estreito",8
2020-08-02,"cs_fazenda_do_rio_tavares",8
2020-08-02,"cs_ingleses",34
2020-08-02,"cs_itacorubi",22
2020-08-02,"cs_jardim_atlantico",4
2020-08-02,"cs_joao_paulo",8
2020-08-02,"cs_jurere",8
2020-08-02,"cs_monte_cristo",20
2020-08-02,"cs_morro_das_pedras",12
2020-08-02,"cs_novo_continente",4
2020-08-02,"cs_pantanal",8
2020-08-02,"cs_ponta_das_canas",8
2020-08-02,"cs_prainha",16
2020-08-02,"cs_ratones",6
2020-08-02,"cs_ribeirao_da_ilha",4
2020-08-02,"cs_rio_tavares",12
2020-08-02,"cs_rio_vermelho",16
2020-08-02,"cs_saco_dos_limoes",18
2020-08-02,"cs_saco_grande",10
2020-08-02,"cs_santinho",8
2020-08-02,"cs_sape",6
2020-08-02,"cs_tapera",4
2020-08-02,"cs_trindade",16
2020-08-02,"cs_vargem_grande",4
2020-08-03,"cs_agronomica",8
2020-08-03,"cs_alto_ribeirao",1
2020-08-03,"cs_balneario",8
2020-08-03,"cs_barra_da_lagoa",4
2020-08-03,"cs_cachoeira_do_bom_jesus",12
2020-08-03,"cs_campeche",22
2020-08-03,"cs_canasvieiras",30
2020-08-03,"cs_canto_da_lagoa",4
2020-08-03,"cs_capoeiras",10
2020-08-03,"cs_carianos",10
2020-08-03,"cs_centro",108
2020-08-03,"cs_coloninha",26
2020-08-03,"cs_corrego_grande",22
2020-08-03,"cs_costeira_do_pirajubae",12
2020-08-03,"cs_estreito",40
2020-08-03,"cs_fazenda_do_rio_tavares",12
2020-08-03,"cs_ingleses",10
2020-08-03,"cs_itacorubi",54
2020-08-03,"cs_jardim_atlantico",8
2020-08-03,"cs_joao_paulo",12
2020-08-03,"cs_jurere",34
2020-08-03,"cs_lagoa_da_conceicao",16
2020-08-03,"cs_monte_cristo",16
2020-08-03,"cs_monte_serrat",8
2020-08-03,"cs_morro_das_pedras",1
2020-08-03,"cs_novo_continente",10
2020-08-03,"cs_pantanal",28
2020-08-03,"cs_ponta_das_canas",4
2020-08-03,"cs_prainha",8
2020-08-03,"cs_ribeirao_da_ilha",8
2020-08-03,"cs_rio_vermelho",8
2020-08-03,"cs_saco_dos_limoes",14
2020-08-03,"cs_saco_grande",30
2020-08-03,"cs_santo_antonio_de_lisboa",6
2020-08-03,"cs_sape",12
2020-08-03,"cs_tapera",16
2020-08-03,"cs_trindade",36
2020-08-03,"cs_vila_aparecida",4
2020-08-04,"cs_abraao",12
2020-08-04,"cs_agronomica",20
2020-08-04,"cs_alto_ribeirao",1
2020-08-04,"cs_armacao",4
2020-08-04,"cs_balneario",36
2020-08-04,"cs_barra_da_lagoa",20
2020-08-04,"cs_cachoeira_do_bom_jesus",6
2020-08-04,"cs_campeche",18
2020-08-04,"cs_canasvieiras",26
2020-08-04,"cs_canto_da_lagoa",1
2020-08-04,"cs_capoeiras",10
2020-08-04,"cs_carianos",16
2020-08-04,"cs_centro",110
2020-08-04,"cs_coloninha",6
2020-08-04,"cs_coqueiros",16
2020-08-04,"cs_corrego_grande",14
2020-08-04,"cs_costeira_do_pirajubae",8
2020-08-04,"cs_estreito",32
2020-08-04,"cs_fazenda_do_rio_tavares",4
2020-08-04,"cs_ingleses",40
2020-08-04,"cs_itacorubi",18
2020-08-04,"cs_jardim_atlantico",10
2020-08-04,"cs_joao_paulo",12
2020-08-04,"cs_jurere",10
2020-08-04,"cs_lagoa_da_conceicao",8
2020-08-04,"cs_monte_cristo",26
2020-08-04,"cs_monte_serrat",22
2020-08-04,"cs_novo_continente",8
2020-08-04,"cs_pantanal",14
2020-08-04,"cs_ponta_das_canas",12
2020-08-04,"cs_prainha",4
2020-08-04,"cs_rio_tavares",8
2020-08-04,"cs_rio_vermelho",24
2020-08-04,"cs_saco_dos_limoes",20
2020-08-04,"cs_saco_grande",20
2020-08-04,"cs_santo_antonio_de_lisboa",1
2020-08-04,"cs_tapera",8
2020-08-04,"cs_trindade",74
2020-08-04,"cs_vargem_grande",0
2020-08-05,"cs_agronomica",20
2020-08-05,"cs_balneario",20
2020-08-05,"cs_barra_da_lagoa",16
2020-08-05,"cs_caieira_da_barra_do_sul",0
2020-08-05,"cs_campeche",8
2020-08-05,"cs_canasvieiras",22
2020-08-05,"cs_canto_da_lagoa",4
2020-08-05,"cs_capoeiras",16
2020-08-05,"cs_carianos",28
2020-08-05,"cs_centro",62
2020-08-05,"cs_coqueiros",18
2020-08-05,"cs_corrego_grande",24
2020-08-05,"cs_costeira_do_pirajubae",12
2020-08-05,"cs_estreito",32
2020-08-05,"cs_fazenda_do_rio_tavares",8
2020-08-05,"cs_ingleses",42
2020-08-05,"cs_itacorubi",8
2020-08-05,"cs_joao_paulo",4
2020-08-05,"cs_jurere",16
2020-08-05,"cs_lagoa_da_conceicao",12
2020-08-05,"cs_monte_cristo",16
2020-08-05,"cs_monte_serrat",12
2020-08-05,"cs_morro_das_pedras",16
2020-08-05,"cs_novo_continente",34
2020-08-05,"cs_pantanal",8
2020-08-05,"cs_pantano_do_sul",6
2020-08-05,"cs_ponta_das_canas",6
2020-08-05,"cs_prainha",18
2020-08-05,"cs_ratones",8
2020-08-05,"cs_ribeirao_da_ilha",12
2020-08-05,"cs_rio_tavares",4
2020-08-05,"cs_rio_vermelho",10
2020-08-05,"cs_saco_dos_limoes",12
2020-08-05,"cs_saco_grande",10
2020-08-05,"cs_santinho",8
2020-08-05,"cs_santo_antonio_de_lisboa",8
2020-08-05,"cs_sape",8
2020-08-05,"cs_tapera",24
2020-08-05,"cs_trindade",48
2020-08-05,"cs_vargem_grande",4
2020-08-06,"cs_agronomica",40
2020-08-06,"cs_balneario",14
2020-08-06,"cs_barra_da_lagoa",12
2020-08-06,"cs_campeche",8
2020-08-06,"cs_canasvieiras",4
2020-08-06,"cs_capoeiras",14
2020-08-06,"cs_carianos",12
2020-08-06,"cs_centro",88
2020-08-06,"cs_coloninha",8
2020-08-06,"cs_coqueiros",18
2020-08-06,"cs_corrego_grande",8
2020-08-06,"cs_costeira_do_pirajubae",8
2020-08-06,"cs_estreito",16
2020-08-06,"cs_fazenda_do_rio_tavares",24
2020-08-06,"cs_ingleses",32
2020-08-06,"cs_itacorubi",16
2020-08-06,"cs_joao_paulo",4
2020-08-06,"cs_jurere",6
2020-08-06,"cs_monte_cristo",12
2020-08-06,"cs_monte_serrat",6
2020-08-06,"cs_morro_das_pedras",4
2020-08-06,"cs_novo_continente",8
2020-08-06,"cs_pantanal",4
2020-08-06,"cs_ponta_das_canas",20
2020-08-06,"cs_prainha",12
2020-08-06,"cs_ratones",12
2020-08-06,"cs_rio_tavares",8
2020-08-06,"cs_rio_vermelho",4
2020-08-06,"cs_saco_dos_limoes",16
2020-08-06,"cs_saco_grande",30
2020-08-06,"cs_santo_antonio_de_lisboa",4
2020-08-06,"cs_sape",4
2020-08-06,"cs_tapera",24
2020-08-06,"cs_trindade",12
2020-08-07,"cs_abraao",8
2020-08-07,"cs_agronomica",26
2020-08-07,"cs_alto_ribeirao",8
2020-08-07,"cs_balneario",20
2020-08-07,"cs_barra_da_lagoa",4
2020-08-07,"cs_cachoeira_do_bom_jesus",4
2020-08-07,"cs_campeche",22
2020-08-07,"cs_canasvieiras",4
2020-08-07,"cs_canto_da_lagoa",4
2020-08-07,"cs_capoeiras",8
2020-08-07,"cs_carianos",12
2020-08-07,"cs_centro",114
2020-08-07,"cs_coloninha",4
2020-08-07,"cs_coqueiros",16
2020-08-07,"cs_corrego_grande",8
2020-08-07,"cs_costeira_do_pirajubae",4
2020-08-07,"cs_estreito",24
2020-08-07,"cs_fazenda_do_rio_tavares",8
2020-08-07,"cs_ingleses",16
2020-08-07,"cs_itacorubi",24
2020-08-07,"cs_jardim_atlantico",4
2020-08-07,"cs_joao_paulo",4
2020-08-07,"cs_jurere",4
2020-08-07,"cs_lagoa_da_conceicao",16
2020-08-07,"cs_monte_cristo",16
2020-08-07,"cs_monte_serrat",12
2020-08-07,"cs_morro_das_pedras",32
2020-08-07,"cs_novo_continente",4
2020-08-07,"cs_pantanal",16
2020-08-07,"cs_pantano_do_sul",6
2020-08-07,"cs_ponta_das_canas",10
2020-08-07,"cs_prainha",4
2020-08-07,"cs_ratones",4
2020-08-07,"cs_rio_tavares",16
2020-08-07,"cs_rio_vermelho",4
2020-08-07,"cs_saco_dos_limoes",12
2020-08-07,"cs_saco_grande",12
2020-08-07,"cs_santinho",8
2020-08-07,"cs_santo_antonio_de_lisboa",8
2020-08-07,"cs_tapera",8
2020-08-07,"cs_trindade",20
2020-08-07,"cs_vargem_grande",4
2020-08-08,"cs_abraao",12
2020-08-08,"cs_agronomica",32
2020-08-08,"cs_alto_ribeirao",8
2020-08-08,"cs_balneario",10
2020-08-08,"cs_barra_da_lagoa",12
2020-08-08,"cs_cachoeira_do_bom_jesus",8
2020-08-08,"cs_campeche",1
2020-08-08,"cs_canasvieiras",20
2020-08-08,"cs_carianos",22
2020-08-08,"cs_centro",72
2020-08-08,"cs_coloninha",16
2020-08-08,"cs_coqueiros",6
2020-08-08,"cs_estreito",0
2020-08-08,"cs_fazenda_do_rio_tavares",1
2020-08-08,"cs_ingleses",42
2020-08-08,"cs_itacorubi",20
2020-08-08,"cs_jardim_atlantico",4
2020-08-08,"cs_joao_paulo",8
2020-08-08,"cs_jurere",4
2020-08-08,"cs_monte_cristo",8
2020-08-08,"cs_monte_serrat",4
2020-08-08,"cs_morro_das_pedras",10
2020-08-08,"cs_novo_continente",12
2020-08-08,"cs_pantanal",16
2020-08-08,"cs_ratones",12
2020-08-08,"cs_rio_tavares",4
2020-08-08,"cs_rio_vermelho",24
2020-08-08,"cs_saco_dos_limoes",8
2020-08-08,"cs_saco_grande",38
2020-08-08,"cs_santinho",1
2020-08-08,"cs_santo_antonio_de_lisboa",16
2020-08-08,"cs_tapera",4
2020-08-08,"cs_trindade",24
2020-08-09,"cs_abraao",14
2020-08-09,"cs_agronomica",16
2020-08-09,"cs_balneario",4
2020-08-09,"cs_barra_da_lagoa",18
2020-08-09,"cs_caieira_da_barra_do_sul",4
2020-08-09,"cs_canasvieiras",16
2020-08-09,"cs_carianos",28
2020-08-09,"cs_centro",36
2020-08-09,"cs_coloninha",12
2020-08-09,"cs_coqueiros",2
2020-08-09,"cs_corrego_grande",4
2020-08-09,"cs_fazenda_do_rio_tavares",4
2020-08-09,"cs_ingleses",12
2020-08-09,"cs_itacorubi",20
2020-08-09,"cs_jardim_atlantico",8
2020-08-09,"cs_lagoa_da_conceicao",8
2020-08-09,"cs_monte_cristo",18
2020-08-09,"cs_monte_serrat",18
2020-08-09,"cs_morro_das_pedras",0
2020-08-09,"cs_novo_continente",12
2020-08-09,"cs_pantanal",8
2020-08-09,"cs_ribeirao_da_ilha",4
2020-08-09,"cs_rio_vermelho",8
2020-08-09,"cs_saco_dos_limoes",22
2020-08-09,"cs_saco_grande",14
2020-08-09,"cs_santinho",4
2020-08-09,"cs_santo_antonio_de_lisboa",12
2020-08-09,"cs_sape",8
2020-08-09,"cs_tapera",16
2020-08-09,"cs_trindade",16
2020-08-09,"cs_vargem_grande",8
2020-08-10,"cs_abraao",2
2020-08-10,"cs_agronomica",26
2020-08-10,"cs_alto_ribeirao",4
2020-08-10,"cs_barra_da_lagoa",16
2020-08-10,"cs_campeche",8
2020-08-10,"cs_canasvieiras",30
2020-08-10,"cs_capoeiras",22
2020-08-10,"cs_centro",90
2020-08-10,"cs_coloninha",16
2020-08-10,"cs_coqueiros",20
2020-08-10,"cs_corrego_grande",22
2020-08-10,"cs_costeira_do_pirajubae",4
2020-08-10,"cs_estreito",26
2020-08-10,"cs_fazenda_do_rio_tavares",4
2020-08-10,"cs_ingleses",66
2020-08-10,"cs_itacorubi",50
2020-08-10,"cs_joao_paulo",20
2020-08-10,"cs_jurere",16
2020-08-10,"cs_lagoa_da_conceicao",4
2020-08-10,"cs_monte_cristo",22
2020-08-10,"cs_monte_serrat",10
2020-08-10,"cs_morro_das_pedras",2
2020-08-10,"cs_novo_continente",1
2020-08-10,"cs_pantanal",4
2020-08-10,"cs_pantano_do_sul",4
2020-08-10,"cs_ponta_das_canas",4
2020-08-10,"cs_prainha",12
2020-08-10,"cs_ribeirao_da_ilha",4
2020-08-10,"cs_rio_vermelho",38
2020-08-10,"cs_saco_dos_limoes",12
2020-08-10,"cs_saco_grande",38
2020-08-10,"cs_santinho",8
2020-08-10,"cs_santo_antonio_de_lisboa",12
2020-08-10,"cs_sape",4
2020-08-10,"cs_tapera",16
2020-08-10,"cs_trindade",36
2020-08-10,"cs_vargem_grande",4
2020-08-11,"cs_abraao",12
2020-08-11,"cs_agronomica",12
2020-08-11,"cs_alto_ribeirao",4
2020-08-11,"cs_barra_da_lagoa",16
2020-08-11,"cs_cachoeira_do_bom_jesus",4
2020-08-11,"cs_caieira_da_barra_do_sul",1
2020-08-11,"cs_campeche",4
2020-08-11,"cs_canasvieiras",16
2020-08-11,"cs_capoeiras",18
2020-08-11,"cs_carianos",4
2020-08-11,"cs_centro",90
2020-08-11,"cs_coloninha",16
2020-08-11,"cs_coqueiros",2
2020-08-11,"cs_corrego_grande",28
2020-08-11,"cs_costeira_do_pirajubae",14
2020-08-11,"cs_estreito",24
2020-08-11,"cs_fazenda_do_rio_tavares",6
2020-08-11,"cs_ingleses",34
2020-08-11,"cs_itacorubi",24
2020-08-11,"cs_joao_paulo",8
2020-08-11,"cs_jurere",0
2020-08-11,"cs_lagoa_da_conceicao",10
2020-08-11,"cs_monte_cristo",14
2020-08-11,"cs_monte_serrat",24
2020-08-11,"cs_morro_das_pedras",6
2020-08-11,"cs_novo_continente",10
2020-08-11,"cs_pantanal",1
2020-08-11,"cs_ribeirao_da_ilha",8
2020-08-11,"cs_rio_tavares",4
2020-08-11,"cs_rio_vermelho",12
2020-08-11,"cs_saco_dos_limoes",22
2020-08-11,"cs_saco_grande",18
2020-08-11,"cs_santinho",6
2020-08-11,"cs_santo_antonio_de_lisboa",4
2020-08-11,"cs_tapera",32
2020-08-11,"cs_trindade",40
2020-08-11,"cs_vargem_pequena",8
2020-08-12,"cs_abraao",4
2020-08-12,"cs_agronomica",32
2020-08-12,"cs_balneario",6
2020-08-12,"cs_barra_da_lagoa",6
2020-08-12,"cs_cachoeira_do_bom_jesus",6
2020-08-12,"cs_campeche",8
2020-08-12,"cs_canasvieiras",14
2020-08-12,"cs_capoeiras",10
2020-08-12,"cs_carianos",8
2020-08-12,"cs_centro",82
2020-08-12,"cs_coloninha",16
2020-08-12,"cs_coqueiros",12
2020-08-12,"cs_corrego_grande",24
2020-08-12,"cs_costeira_do_pirajubae",4
2020-08-12,"cs_estreito",16
2020-08-12,"cs_fazenda_do_rio_tavares",8
2020-08-12,"cs_ingleses",28
2020-08-12,"cs_itacorubi",26
2020-08-12,"cs_jardim_atlantico",6
2020-08-12,"cs_joao_paulo",4
2020-08-12,"cs_jurere",12
2020-08-12,"cs_lagoa_da_conceicao",8
2020-08-12,"cs_monte_cristo",14
2020-08-12,"cs_monte_serrat",12
2020-08-12,"cs_morro_das_pedras",4
2020-08-12,"cs_novo_continente",4
2020-08-12,"cs_pantano_do_sul",4
2020-08-12,"cs_prainha",8
2020-08-12,"cs_ratones",8
2020-08-12,"cs_rio_vermelho",12
2020-08-12,"cs_saco_dos_limoes",4
2020-08-12,"cs_saco_grande",28
2020-08-12,"cs_santinho",6
2020-08-12,"cs_sape",4
2020-08-12,"cs_tapera",18
2020-08-12,"cs_trindade",8
2020-08-13,"cs_agronomica",30
2020-08-13,"cs_alto_ribeirao",0
2020-08-13,"cs_armacao",4
2020-08-13,"cs_balneario",12
2020-08-13,"cs_barra_da_lagoa",1
2020-08-13,"cs_campeche",16
2020-08-13,"cs_canasvieiras",18
2020-08-13,"cs_capoeiras",20
2020-08-13,"cs_carianos",4
2020-08-13,"cs_centro",50
2020-08-13,"cs_coloninha",8
2020-08-13,"cs_coqueiros",1
2020-08-13,"cs_corrego_grande",14
2020-08-13,"cs_costa_da_lagoa",4
2020-08-13,"cs_costeira_do_pirajubae",1
2020-08-13,"cs_estreito",10
2020-08-13,"cs_ingleses",24
2020-08-13,"cs_itacorubi",4
2020-08-13,"cs_jardim_atlantico",4
2020-08-13,"cs_joao_paulo",8
2020-08-13,"cs_jurere",12
2020-08-13,"cs_lagoa_da_conceicao",8
2020-08-13,"cs_monte_serrat",16
2020-08-13,"cs_morro_das_pedras",8
2020-08-13,"cs_novo_continente",4
2020-08-13,"cs_pantanal",12
2020-08-13,"cs_prainha",4
2020-08-13,"cs_ribeirao_da_ilha",1
2020-08-13,"cs_rio_tavares",8
2020-08-13,"cs_rio_vermelho",6
2020-08-13,"cs_saco_dos_limoes",4
2020-08-13,"cs_saco_grande",24
